SRA run accession number	tissue	MR1:NM_001195000 normalized count	MR1:NM_001531 normalized count	NM_001531:NM_001195000 ratio
SRR1092636	Prostate	20.2038	11.0202	0.272726
SRR1439976	Vagina	20.0993	10.9633	0.272728
SRR1387769	Lung	24.7762	13.5679	0.273809
SRR1332607	Heart	3.91602	1.95801	0.25
SRR814703	Lung	32.9775	18.1376	0.275
SRR665274	Adipose Tissue	3.9031	1.95155	0.25
SRR659104	Skin	19.3694	10.5651	0.272727
SRR1413241	Skin	25.8839	14.1944	0.274194
SRR1084204	Skin	27.9401	15.3397	0.27451
SRR604456	Brain	9.34743	4.9853	0.266667
SRR1091302	Adipose Tissue	11.8369	6.37369	0.26923
SRR1318089	Salivary Gland	9.23695	4.92637	0.266666
SRR1083848	Esophagus	18.6787	10.1884	0.272728
SRR1355126	Nerve	3.85496	1.92748	0.25
SRR1369584	Breast	24.5177	13.4452	0.274194
SRR813560	Blood	15.1689	8.23455	0.271429
SRR1070429	Esophagus	13.9788	7.57184	0.270833
SRR1473822	Brain	3.84812	1.92406	0.25
SRR598894	Brain	9.15535	4.88285	0.266666
SRR823967	Bone Marrow	29.1294	16.0212	0.275001
SRR1308715	Thyroid	23.9113	13.1126	0.274193
SRR1080648	Esophagus	11.533	6.21006	0.26923
SRR1079237	Skin	71.4295	39.6109	0.277273
SRR1403390	Heart	3.81428	1.90714	0.25
SRR1096876	Cervix Uteri	22.9517	12.5864	0.274193
SRR1345974	Esophagus	11.2951	6.08199	0.269231
SRR1327303	Pancreas	3.80477	1.90238	0.249999
SRR1075850	Uterus	11.2548	6.06029	0.269231
SRR1120733	Colon	3.79602	1.89801	0.25
SRR662294	Blood	8.88168	4.7369	0.266667
SRR655435	Brain	3.79397	1.89698	0.249999
SRR1328447	Kidney	22.4544	12.3137	0.274193
SRR1350979	Prostate	13.3325	7.22178	0.270834
SRR1320115	Brain	3.78613	1.89307	0.250001
SRR1356444	Brain	3.78565	1.89282	0.249999
SRR1443182	Heart	8.82805	4.70829	0.266666
SRR1070479	Testis	3.77862	1.88931	0.25
SRR1336357	Brain	3.76728	1.88364	0.25
SRR1375738	Lung	21.4051	11.7383	0.274194
SRR818901	Muscle	3.75821	1.8791	0.249999
SRR1361368	Blood	33.3379	18.4105	0.27612
SRR1072129	Vagina	20.6413	11.3194	0.274193
SRR1444348	Blood	20.4489	11.2139	0.274193
SRR1360460	Blood	16.0232	8.73995	0.272728
SRR1414185	Liver	12.4967	6.76906	0.270834
SRR598645	Thyroid	12.4582	6.74817	0.270832
SRR1334535	Blood	77.9801	43.404	0.278302
SRR1335670	Lung	19.7371	10.8236	0.274194
SRR1333741	Brain	3.69807	1.84903	0.249999
SRR598068	Thyroid	26.4617	14.5879	0.275642
SRR807925	Blood	126.32	70.4935	0.279027
SRR662954	Lung	17.8888	9.79623	0.273809
SRR1444479	Brain	3.6711	1.83555	0.25
SRR1439896	Pituitary	30.0689	16.617	0.276315
SRR1456294	Brain	3.66341	1.83171	0.250001
SRR1383192	Esophagus	32.079	17.7458	0.276595
SRR820709	Blood	118.547	66.1852	0.279152
SRR1360128	Brain	10.1179	5.44812	0.269232
SRR1370818	Esophagus	23.9031	13.1711	0.27551
SRR1452864	Muscle	3.65104	1.82552	0.25
SRR1331944	Brain	3.64894	1.82447	0.25
SRR659169	Blood	44.3855	24.6586	0.277778
SRR1401885	Blood	87.7033	48.9394	0.279005
SRR601723	Lung	28.9734	16.0206	0.276471
SRR1355451	Blood	95.516	53.3249	0.279141
SRR1340862	Stomach	9.89795	5.32966	0.26923
SRR1337215	Blood Vessel	17.9009	9.8166	0.274193
SRR1413892	Blood	30.6166	16.9485	0.276786
SRR1368710	Thyroid	9.83359	5.29501	0.269231
SRR1071084	Breast	9.82018	5.28779	0.269231
SRR1366627	Bone Marrow	30.0338	16.6258	0.276785
SRR1402944	Esophagus	9.76459	5.25786	0.269231
SRR663741	Bone Marrow	39.6781	22.0434	0.277778
SRR1316874	Brain	0.391094	0	0
SRR1076964	Esophagus	19.446	10.6953	0.275
SRR1082238	Colon	13.8267	7.54184	0.272727
SRR657961	Bone Marrow	28.1602	15.5887	0.276786
SRR657903	Heart	3.57335	1.78668	0.250001
SRR1480854	Adipose Tissue	26.3548	14.5792	0.276595
SRR1430248	Brain	3.56105	1.78052	0.249999
SRR1436490	Heart	16.6023	9.1045	0.274194
SRR1077455	Pituitary	9.47664	5.1028	0.26923
SRR1441263	Skin	44.7744	24.926	0.278351
SRR1087152	Brain	3.55561	1.7778	0.249999
SRR1436763	Blood	75.4156	42.144	0.279412
SRR1095383	Liver	21.7292	11.9885	0.275862
SRR1072920	Stomach	9.32704	5.02225	0.269231
SRR1071668	Liver	21.3597	11.7847	0.275863
SRR814768	Blood	85.0007	47.5499	0.279703
SRR1336263	Blood	21.3313	11.769	0.275862
SRR1092818	Esophagus	9.30011	5.00775	0.269231
SRR1404601	Brain	3.53037	1.76518	0.249999
SRR1439958	Heart	13.1532	7.17445	0.272726
SRR1429144	Small Intestine	7.6053	4.05616	0.266667
SRR1337794	Stomach	3.50849	1.75424	0.249999
SRR1364056	Esophagus	15.5743	8.54072	0.274193
SRR1445655	Adipose Tissue	31.7615	17.6453	0.277778
SRR1409772	Small Intestine	9.05742	4.87707	0.269231
SRR808752	Blood Vessel	30.1747	16.7637	0.277777
SRR1451778	Heart	3.46923	1.73462	0.250001
SRR1323873	Colon	12.4489	6.79033	0.272728
SRR602034	Blood	64.0481	35.8434	0.279816
SRR817444	Blood	20.8787	11.5382	0.276315
SRR1457397	Blood	14.8136	8.12357	0.274193
SRR1383301	Esophagus	16.5692	9.11306	0.275
SRR1348294	Blood	7.3097	3.89851	0.266667
SRR1370742	Blood	60.5568	33.8896	0.279817
SRR1093172	Esophagus	28.2418	15.6899	0.277778
SRR809406	Esophagus	42.2092	23.5586	0.279069
SRR1478789	Liver	10.0602	5.44925	0.270832
SRR663236	Blood	43.0475	24.0395	0.279221
SRR1489546	Esophagus	27.3734	15.2075	0.277779
SRR1392676	Adipose Tissue	18.0249	9.94475	0.275861
SRR1090650	Testis	8.58395	4.62213	0.269231
SRR1086188	Skin	25.5953	14.2196	0.277778
SRR627427	Lung	3.39414	1.69707	0.25
SRR1326604	Muscle	3.39163	1.69581	0.249999
SRR816865	Adrenal Gland	25.0234	13.9019	0.277778
SRR1452423	Muscle	3.38583	1.69292	0.250001
SRR1401252	Adipose Tissue	17.2598	9.52266	0.275862
SRR1435730	Kidney	17.1823	9.47986	0.275861
SRR1351605	Vagina	11.4767	6.25999	0.272726
SRR809233	Blood	112.263	63.1481	0.281251
SRR613795	Thyroid	24.2419	13.4677	0.277777
SRR1418450	Nerve	8.34676	4.49441	0.269231
SRR1486949	Skin	30.2871	16.8813	0.278688
SRR1384138	Muscle	3.3417	1.67085	0.25
SRR1442087	Pituitary	16.2853	8.98498	0.275862
SRR1319182	Esophagus	30.5809	17.0684	0.27907
SRR1400100	Prostate	22.2798	12.3777	0.277779
SRR1102949	Breast	3.32324	1.66162	0.25
SRR1432650	Kidney	22.0149	12.2305	0.277778
SRR1400775	Spleen	27.9876	15.6085	0.278847
SRR663249	Blood	14.0097	7.70535	0.275001
SRR1366433	Brain	3.31338	1.65669	0.25
SRR603566	Blood	21.3078	11.8377	0.277779
SRR1334717	Brain	3.30067	1.65033	0.249999
SRR608574	Brain	3.29879	1.64939	0.249999
SRR1467102	Adipose Tissue	13.7039	7.53716	0.275001
SRR603752	Brain	3.29131	1.64565	0.249999
SRR818210	Brain	3.28825	1.64413	0.250001
SRR1352021	Blood	101.599	57.2926	0.281955
SRR665217	Lung	20.5972	11.4429	0.277778
SRR597952	Thyroid	13.3607	7.34836	0.274999
SRR1323850	Thyroid	19.8545	11.0303	0.277778
SRR1489137	Brain	7.71654	4.15506	0.269231
SRR1410286	Nerve	7.59751	4.09097	0.269231
SRR1069166	Stomach	18.9326	10.5181	0.277777
SRR1452310	Skin	24.4296	13.6351	0.279069
SRR655637	Adipose Tissue	30.4129	17.0312	0.28
SRR807613	Nerve	6.40047	3.41359	0.266667
SRR1076369	Spleen	18.3154	10.1752	0.277777
SRR1398157	Brain	3.2032	1.6016	0.25
SRR1370285	Nerve	12.2903	6.75965	0.274999
SRR816039	Blood	150.427	85.1868	0.28315
SRR1437073	Breast	9.60617	5.23973	0.272727
SRR615599	Brain	3.1684	1.5842	0.25
SRR820596	Lung	28.4292	15.9376	0.280303
SRR1460409	Prostate	11.6977	6.43373	0.275
SRR1391769	Brain	3.15003	1.57502	0.250001
SRR1480813	Adipose Tissue	22.2362	12.4261	0.279412
SRR1076393	Pituitary	16.6289	9.23827	0.277778
SRR1404084	Nerve	9.33276	5.0906	0.272727
SRR1317323	Brain	3.14363	1.57182	0.250001
SRR1325201	Salivary Gland	35.2759	19.8427	0.28125
SRR1097417	Spleen	16.3402	9.07789	0.277778
SRR1434736	Skin	11.3452	6.23984	0.274999
SRR1419784	Lung	21.0459	11.761	0.279413
SRR820689	Esophagus	9.10652	4.96719	0.272727
SRR1472663	Brain	3.11403	1.55702	0.250001
SRR1498550	Brain	6.98951	3.76358	0.269231
SRR1398311	Heart	27.3116	15.3328	0.280701
SRR1458619	Testis	15.5885	8.66028	0.277778
SRR658597	Skin	78.3399	44.3926	0.283333
SRR1083700	Esophagus	15.5252	8.62509	0.277777
SRR1421462	Lung	30.5222	17.1687	0.281249
SRR662942	Nerve	15.3625	8.53472	0.277778
SRR1376741	Salivary Gland	15.3453	8.52518	0.277778
SRR1435501	Heart	3.0842	1.5421	0.25
SRR1387199	Brain	0.377431	0	0
SRR1360868	Brain	3.07412	1.53706	0.25
SRR1447172	Vagina	14.9173	8.28741	0.277778
SRR1456250	Colon	10.7629	5.9196	0.275
SRR1087825	Muscle	3.07216	1.53608	0.25
SRR1081543	Blood Vessel	28.5229	16.0441	0.281249
SRR1477569	Heart	3.06324	1.53162	0.25
SRR810507	Heart	3.05105	1.52553	0.250001
SRR1481060	Blood	41.0782	23.2181	0.282609
SRR1380829	Nerve	10.4238	5.73307	0.274999
SRR1097777	Pancreas	3.04034	1.52017	0.25
SRR1420936	Breast	6.63643	3.57346	0.269231
SRR1478113	Liver	8.45485	4.61174	0.272727
SRR1419869	Lung	14.0038	7.77988	0.277777
SRR1440584	Thyroid	19.7022	11.0332	0.279999
SRR1072797	Brain	8.3788	4.57026	0.272728
SRR1089106	Vagina	13.8224	7.67913	0.277778
SRR1376830	Liver	3.01473	1.50736	0.249999
SRR814844	Blood	24.736	13.914	0.28125
SRR659863	Bone Marrow	35.7248	20.1923	0.282609
SRR1443332	Nerve	13.6235	7.56862	0.277778
SRR1312024	Thyroid	31.5884	17.8321	0.282257
SRR1075947	Esophagus	13.5384	7.52131	0.277777
SRR1485459	Brain	6.4977	3.49876	0.269231
SRR1390027	Muscle	2.99487	1.49744	0.250001
SRR613568	Blood Vessel	28.6624	16.1685	0.282051
SRR1499460	Small Intestine	8.15718	4.44937	0.272727
SRR1093794	Skin	59.9471	34.0608	0.28409
SRR1334847	Brain	2.98213	1.49106	0.249999
SRR1338812	Blood	56.5262	32.1307	0.284211
SRR1082568	Esophagus	21.9908	12.3698	0.281249
SRR1071337	Skin	30.4922	17.2347	0.282608
SRR614143	Blood	21.9709	12.3586	0.281249
SRR1087321	Liver	17.2543	9.66238	0.279999
SRR1324184	Pituitary	12.5915	6.99527	0.277777
SRR1442213	Uterus	16.883	9.45451	0.280001
SRR1334490	Lung	12.404	6.89114	0.277779
SRR665658	Lung	12.3754	6.8752	0.277777
SRR1092706	Brain	2.93112	1.46556	0.25
SRR2166524	Thyroid	32.1525	18.2102	0.283185
SRR1454821	Colon	12.1668	6.75934	0.277778
SRR1436990	Breast	7.68078	4.18952	0.272728
SRR1102756	Heart	2.91284	1.45642	0.25
SRR614647	Brain	2.91204	1.45602	0.25
SRR1402900	Brain	7.58835	4.1391	0.272727
SRR1322619	Blood	11.8017	6.5565	0.277778
SRR1500977	Blood Vessel	18.8755	10.6175	0.281251
SRR1083237	Esophagus	21.8015	12.2983	0.282052
SRR1466871	Brain	18.7051	10.5216	0.281249
SRR1353221	Brain	2.86513	1.43256	0.249999
SRR1089504	Kidney	7.37745	4.02406	0.272727
SRR613783	Skin	11.2924	6.27355	0.277778
SRR1311419	Blood	38.7302	22.0361	0.284482
SRR1478990	Heart	7.33484	4.00082	0.272727
SRR1346813	Brain	7.27965	3.97072	0.272727
SRR662486	Nerve	14.4267	8.07893	0.279999
SRR1101765	Spleen	37.9231	21.587	0.284615
SRR1397906	Brain	2.83842	1.41921	0.25
SRR1345563	Lung	10.9197	6.06652	0.277779
SRR1369219	Brain	2.83252	1.41626	0.25
SRR1390331	Testis	2.82876	1.41438	0.25
SRR608392	Blood	16.8052	9.45294	0.28125
SRR1366919	Esophagus	25.0451	14.1922	0.283333
SRR813019	Blood	19.0702	10.7575	0.28205
SRR1318662	Heart	18.902	10.6626	0.28205
SRR1360766	Pancreas	2.81733	1.40867	0.250001
SRR1317064	Blood	28.0347	15.9288	0.284091
SRR1499108	Skin	75.9142	43.5014	0.286517
SRR1394231	Muscle	2.79395	1.39697	0.249999
SRR1442800	Blood Vessel	27.1701	15.4376	0.284092
SRR607313	Heart	2.78994	1.39497	0.25
SRR1436539	Blood	109.312	62.753	0.287036
SRR1406330	Lung	26.963	15.3199	0.284091
SRR1399223	Bone Marrow	31.8935	18.1616	0.284723
SRR814563	Brain	2.78018	1.39009	0.25
SRR1488349	Brain	6.88342	3.75459	0.272727
SRR1385411	Muscle	2.77035	1.38518	0.250001
SRR1354053	Liver	18.7929	10.6221	0.282609
SRR815494	Blood	57.2523	32.795	0.286408
SRR1480083	Prostate	10.0619	5.58996	0.277779
SRR807517	Testis	12.7044	7.11447	0.28
SRR1309425	Testis	20.6225	11.6861	0.283334
SRR1347365	Skin	22.4154	12.7223	0.283785
SRR1366772	Thyroid	17.8768	10.1043	0.282609
SRR1094144	Adrenal Gland	37.5676	21.4672	0.285714
SRR1348951	Blood	9.8321	5.46228	0.277778
SRR613402	Thyroid	17.6982	10.0033	0.282608
SRR1354270	Muscle	2.73579	1.3679	0.250001
SRR1326471	Blood	24.1144	13.7121	0.284314
SRR1409465	Adipose Tissue	17.3365	9.79887	0.282608
SRR1489502	Brain	2.7286	1.3643	0.25
SRR659899	Brain	6.60427	3.60233	0.272727
SRR1077288	Muscle	2.72696	1.36348	0.25
SRR1400443	Skin	67.1558	38.5789	0.287234
SRR816721	Brain	2.70875	1.35437	0.249999
SRR1407988	Nerve	18.4267	10.4418	0.283333
SRR1333370	Testis	2.69911	1.34955	0.249999
SRR1389798	Esophagus	13.3185	7.49167	0.281251
SRR1377735	Skin	13.1505	7.39717	0.281251
SRR1458769	Bone Marrow	44.1855	25.3523	0.286885
SRR1467704	Esophagus	15.7692	8.91301	0.282608
SRR1094357	Esophagus	28.9594	16.5483	0.285716
SRR1467500	Lung	64.2886	36.9963	0.287736
SRR1072388	Esophagus	12.9076	7.26051	0.281249
SRR1388046	Thyroid	28.3501	16.2001	0.285715
SRR1320892	Brain	6.2663	3.41798	0.272727
SRR602839	Brain	6.24421	3.40593	0.272727
SRR1498207	Skin	15.0939	8.53134	0.282609
SRR1402563	Bone Marrow	26.5302	15.1601	0.285714
SRR1480347	Pancreas	6.15911	3.35951	0.272727
SRR1439873	Brain	2.63501	1.3175	0.249999
SRR1468141	Brain	2.63153	1.31576	0.249999
SRR816745	Blood	24.9135	14.2363	0.285715
SRR1335875	Spleen	24.7185	14.1249	0.285715
SRR1380249	Esophagus	11.8774	6.68106	0.281251
SRR1458484	Heart	2.61742	1.30871	0.25
SRR1406157	Vagina	11.7659	6.61834	0.281251
SRR812294	Esophagus	15.3224	8.68272	0.283334
SRR1089054	Skin	23.2532	13.2875	0.285713
SRR1072297	Esophagus	11.499	6.46818	0.28125
SRR1443137	Prostate	8.32158	4.6231	0.277778
SRR1083311	Adipose Tissue	5.93771	3.23875	0.272727
SRR1416672	Muscle	2.5908	1.2954	0.25
SRR661052	Prostate	21.9647	12.5513	0.285715
SRR655483	Blood	71.8205	41.5212	0.289062
SRR657456	Heart	0.36012	0	0
SRR1452185	Lung	11.068	6.22577	0.281251
SRR1350414	Esophagus	29.7774	17.1062	0.287235
SRR1097320	Stomach	2.56724	1.28362	0.25
SRR1404931	Thyroid	10.9649	6.16774	0.281249
SRR1382615	Blood	26.1811	15.0219	0.286884
SRR1362395	Blood	25.9165	14.8701	0.286885
SRR1481146	Pancreas	2.55353	1.27677	0.250001
SRR660164	Muscle	0.840672	0.280224	0.166667
SRR1374396	Esophagus	19.7902	11.3087	0.285715
SRR1345436	Heart	19.7375	11.2786	0.285715
SRR1319158	Brain	2.54601	1.273	0.249999
SRR1326143	Adipose Tissue	10.6442	5.98736	0.28125
SRR1095407	Pancreas	2.53884	1.26942	0.25
SRR1075484	Breast	10.5141	5.91419	0.28125
SRR1368986	Esophagus	10.5054	5.90928	0.28125
SRR1102467	Skin	27.3666	15.7358	0.2875
SRR1440421	Blood	11.845	6.69502	0.28261
SRR1081639	Esophagus	18.2799	10.4457	0.285715
SRR1446892	Brain	2.51674	1.25837	0.25
SRR1333609	Bone Marrow	31.5895	18.2041	0.288135
SRR1471135	Bone Marrow	31.3364	18.0582	0.288135
SRR659995	Bone Marrow	39.4793	22.8102	0.288888
SRR1470438	Pituitary	10.0181	5.63516	0.281249
SRR1456711	Kidney	17.5183	10.0105	0.285716
SRR1468914	Esophagus	27.3551	15.7499	0.287879
SRR1403089	Stomach	7.4763	4.1535	0.277778
SRR1432032	Esophagus	17.0393	9.73675	0.285714
SRR1485587	Small Intestine	16.9525	9.68712	0.285714
SRR1322355	Testis	2.48484	1.24242	0.25
SRR816250	Blood	16.8312	9.61781	0.285714
SRR1412987	Blood	32.7685	18.9227	0.288733
SRR1091404	Spleen	7.34838	4.08243	0.277778
SRR1310136	Brain	2.47852	1.23926	0.25
SRR1349250	Skin	48.7119	28.2388	0.289855
SRR1415337	Brain	5.38728	2.93852	0.272728
SRR1418225	Salivary Gland	9.58558	5.39189	0.28125
SRR662150	Heart	2.46644	1.23322	0.25
SRR1471456	Ovary	16.062	9.1783	0.285715
SRR1318879	Adipose Tissue	15.8194	9.03968	0.285715
SRR809698	Blood Vessel	15.7905	9.02314	0.285714
SRR1330450	Vagina	30.5173	17.6322	0.288889
SRR820518	Brain	5.29708	2.88932	0.272728
SRR1378004	Brain	5.28181	2.88099	0.272728
SRR1383960	Heart	7.10165	3.94536	0.277778
SRR1073531	Testis	7.08647	3.93693	0.277778
SRR1388168	Brain	7.08655	3.93697	0.277778
SRR1320053	Nerve	15.4082	8.80468	0.285714
SRR1399201	Brain	2.4395	1.21975	0.25
SRR1407758	Blood	43.0421	24.975	0.290123
SRR1447019	Nerve	20.4549	11.7616	0.287501
SRR1345647	Blood	82.6354	48.1497	0.291338
SRR1479328	Nerve	15.0706	8.61175	0.285714
SRR1384258	Blood Vessel	21.8612	12.5868	0.28788
SRR1089230	Spleen	32.917	19.0572	0.289474
SRR821072	Ovary	14.9597	8.5484	0.285714
SRR1388459	Salivary Gland	6.97235	3.87353	0.277778
SRR1381505	Pancreas	2.4305	1.21525	0.25
SRR1388419	Heart	2.42704	1.21352	0.25
SRR1089664	Esophagus	23.9216	13.8009	0.288461
SRR1452631	Blood	34.8087	20.1789	0.289854
SRR661028	Skin	30.2606	17.5193	0.289474
SRR1087680	Small Intestine	14.3334	8.19054	0.285715
SRR1416636	Prostate	14.0414	8.02363	0.285713
SRR1337648	Brain	6.75698	3.75388	0.277778
SRR1326797	Pituitary	14.021	8.01202	0.285715
SRR1444083	Liver	10.5874	5.99952	0.283333
SRR1396967	Lung	32.9994	19.1397	0.290001
SRR1098074	Lung	27.7509	16.0663	0.289473
SRR1479155	Lung	13.7499	7.85706	0.285713
SRR1102128	Esophagus	27.2966	15.8033	0.289474
SRR1313932	Brain	6.62938	3.68299	0.277778
SRR1498438	Thyroid	13.4517	7.68669	0.285714
SRR1088168	Blood	59.3779	34.6371	0.291667
SRR1335422	Lung	20.5472	11.8541	0.28846
SRR811988	Blood	115.297	67.4699	0.292592
SRR818239	Skin	91.1555	53.3028	0.292373
SRR657480	Blood	18.1868	10.4712	0.287879
SRR1430703	Colon	6.50013	3.61118	0.277778
SRR1071620	Skin	73.3379	42.8745	0.292308
SRR1080879	Esophagus	19.4937	11.2464	0.288462
SRR1336134	Heart	6.42851	3.57139	0.277777
SRR661699	Adipose Tissue	17.3429	9.98533	0.287879
SRR1350280	Esophagus	29.3869	17.0633	0.290322
SRR1415072	Blood	83.4053	48.8226	0.292683
SRR1473295	Thyroid	18.8146	10.8546	0.288462
SRR1436674	Lung	18.7309	10.8063	0.288462
SRR1440560	Vagina	18.045	10.4106	0.288462
SRR1380523	Vagina	17.9693	10.3669	0.288461
SRR1500639	Brain	6.25842	3.4769	0.277778
SRR1331444	Heart	2.32594	1.16297	0.25
SRR1333633	Esophagus	12.0713	6.89789	0.285714
SRR1375976	Brain	2.32521	1.16261	0.250001
SRR1083432	Blood	39.1274	22.8243	0.291666
SRR1374115	Brain	2.31316	1.15658	0.25
SRR2184827	Blood	115.979	68.0942	0.293563
SRR1340133	Brain	6.1577	3.42095	0.277778
SRR1377714	Blood	20.5466	11.8954	0.289474
SRR1328760	Liver	11.4168	6.52387	0.285714
SRR1366690	Heart	2.29196	1.14598	0.25
SRR1096247	Stomach	6.02107	3.34504	0.277778
SRR818418	Brain	5.15733	2.83653	0.275
SRR600852	Heart	2.27941	1.1397	0.249999
SRR1414269	Bone Marrow	36.5546	21.3631	0.292208
SRR1460337	Salivary Gland	17.9724	10.4051	0.289474
SRR1326100	Prostate	17.689	10.241	0.289474
SRR1408091	Stomach	5.85329	3.25183	0.277778
SRR615647	Blood	27.5342	16.0616	0.291666
SRR1347688	Brain	5.80726	3.22626	0.277778
SRR1474374	Esophagus	10.5376	6.02146	0.285713
SRR1407537	Esophagus	26.6321	15.5354	0.291667
SRR1120276	Ovary	10.2685	5.86773	0.285715
SRR1404421	Testis	10.2368	5.84958	0.285713
SRR1340885	Blood	25.3172	14.7683	0.291665
SRR811261	Skin	32.1224	18.795	0.292553
SRR1336205	Colon	5.66036	3.14465	0.277778
SRR1458198	Prostate	18.5852	10.7914	0.290322
SRR1376294	Blood	19.8563	11.5443	0.290696
SRR1419453	Heart	5.62927	3.12737	0.277778
SRR1378026	Blood	36.3743	21.3228	0.293103
SRR1442666	Brain	9.86068	5.63468	0.285715
SRR1099310	Ovary	9.83009	5.61719	0.285714
SRR1464559	Esophagus	17.2088	9.9922	0.290322
SRR1323491	Liver	5.51141	3.06189	0.277777
SRR1097666	Skin	46.2426	27.2015	0.294117
SRR1420625	Brain	2.19733	1.09867	0.250001
SRR819164	Blood	54.1938	31.9281	0.294573
SRR656934	Lung	37.048	21.7657	0.29375
SRR1408703	Prostate	14.4682	8.37634	0.289474
SRR808808	Heart	2.18655	1.09328	0.250001
SRR1465522	Esophagus	9.36435	5.35106	0.285714
SRR1089399	Blood	15.8849	9.22346	0.290322
SRR1488111	Spleen	20.0703	11.7077	0.291667
SRR820448	Adipose Tissue	12.2305	7.05607	0.288462
SRR2164650	Blood	35.2761	20.7366	0.293919
SRR814679	Blood	93.3612	55.2221	0.295744
SRR2164975	Testis	1.69287	0.801884	0.236842
SRR607091	Brain	12.008	6.92771	0.288462
SRR1358713	Blood	93.3629	55.2397	0.295833
SRR1419848	Thyroid	19.1479	11.1696	0.291666
SRR614599	Muscle	2.16099	1.0805	0.250001
SRR2157460	Brain	10.7725	6.19657	0.287611
SRR1434889	Skin	18.8853	11.0164	0.291666
SRR1318140	Esophagus	24.2537	14.2057	0.292856
SRR1467633	NA	13.3925	7.75358	0.289475
SRR601201	Brain	8.84122	5.05213	0.285715
SRR1470111	Brain	5.20854	2.89363	0.277777
SRR1383745	Esophagus	8.78803	5.02173	0.285714
SRR1490404	Pancreas	5.19711	2.88728	0.277777
SRR1421444	Blood Vessel	5.17657	2.87587	0.277778
SRR1359123	Brain	5.13688	2.85382	0.277778
SRR811097	Skin	53.2475	31.4796	0.295597
SRR1316015	Blood	72.8776	43.166	0.296154
SRR1446850	Blood	24.5829	14.4291	0.293478
SRR1100608	Salivary Gland	16.9931	9.91264	0.291667
SRR1070573	Bone Marrow	28.0462	16.4978	0.294118
SRR1319118	Pancreas	5.06677	2.81487	0.277778
SRR601038	Blood	16.2686	9.49002	0.291667
SRR1309638	Pituitary	26.7629	15.7429	0.294118
SRR1455677	Brain	5.01766	2.78759	0.277778
SRR814491	Skin	16.0444	9.35923	0.291667
SRR810531	Testis	2.10406	1.05203	0.25
SRR1417387	Esophagus	11.7988	6.83086	0.289473
SRR817880	Brain	2.09527	1.04764	0.250001
SRR1465917	Brain	2.09447	1.04723	0.249999
SRR1086585	Blood	94.1309	55.9457	0.29717
SRR1485652	Brain	2.08795	1.04398	0.250001
SRR658319	Breast	19.285	11.305	0.293103
SRR613498	Brain	2.08484	1.04242	0.25
SRR1365556	Bone Marrow	30.1108	17.7703	0.295082
SRR1405391	Esophagus	30.0708	17.7467	0.295082
SRR1315495	Ovary	11.2044	6.48674	0.289473
SRR1399501	Testis	4.86949	2.70527	0.277778
SRR1447871	Blood Vessel	18.7537	10.9935	0.293102
SRR1480675	Testis	11.1423	6.4508	0.289473
SRR1446226	Heart	2.07251	1.03625	0.249999
SRR1333913	Esophagus	14.0645	8.2043	0.291667
SRR1477545	Esophagus	29.6727	17.5338	0.295453
SRR1431735	Esophagus	29.3904	17.3671	0.295455
SRR812270	Thyroid	18.0163	10.5748	0.293479
SRR1322456	Brain	2.0477	1.02385	0.25
SRR1434999	Pancreas	4.71245	2.61803	0.277778
SRR1374647	Blood	22.8364	13.4676	0.294871
SRR607478	Brain	4.66892	2.59384	0.277777
SRR1467011	Brain	4.65751	2.5875	0.277777
SRR1316320	Adipose Tissue	33.0317	19.5744	0.296297
SRR819124	Esophagus	34.9311	20.7149	0.296511
SRR1315866	Brain	7.18451	4.10543	0.285714
SRR1454717	Esophagus	15.2756	8.95467	0.293104
SRR1328738	Pancreas	4.51854	2.5103	0.277778
SRR1075659	Skin	80.4637	48.082	0.298781
SRR1476974	Colon	9.42853	5.45862	0.289474
SRR1445149	Brain	4.43207	2.46226	0.277778
SRR1102152	Liver	6.80185	3.88677	0.285714
SRR807438	Bone Marrow	35.936	21.3905	0.297619
SRR2167898	Blood	81.6274	48.8453	0.299197
SRR1091966	Skin	56.5529	33.7849	0.298702
SRR603690	Blood	28.9016	17.1734	0.297101
SRR1408055	Blood Vessel	26.8201	15.9244	0.296874
SRR1088758	Esophagus	24.7093	14.6712	0.296876
SRR1491332	Blood	31.9138	19.0125	0.297873
SRR600608	Brain	4.28157	2.37865	0.277778
SRR1373964	Prostate	14.2953	8.40899	0.294117
SRR660733	Brain	10.5707	6.16626	0.291668
SRR1458180	Brain	1.94631	0.973157	0.250001
SRR1469614	Blood	40.7182	24.3251	0.298701
SRR1345669	Thyroid	24.7809	14.7346	0.297298
SRR1315994	Brain	4.22164	2.34535	0.277777
SRR1394253	Pituitary	19.6521	11.6457	0.296297
SRR663088	Blood	73.4533	44.072	0.3
SRR1358459	Thyroid	13.4065	7.8862	0.294119
SRR1345760	Muscle	1.92559	0.962794	0.25
SRR1380482	Esophagus	25.2653	15.0389	0.29762
SRR1409421	Breast	13.2866	7.81563	0.294117
SRR1489926	Blood	9.83707	5.73829	0.291667
SRR1351624	Thyroid	9.81506	5.72545	0.291667
SRR1073631	Esophagus	15.6063	9.22189	0.295454
SRR1356553	Blood	54.4941	32.6964	0.299999
SRR1074526	Spleen	12.799	7.52885	0.294119
SRR1394190	Muscle	1.90556	0.952778	0.249999
SRR607190	Bone Marrow	22.6187	13.4635	0.297619
